,Demand,Lost Load,Boiler production,Curtailment,NG consumption
2017-01-01 00:00:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:01:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:02:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:03:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:04:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:05:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:06:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:07:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:08:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:09:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:10:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:11:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:12:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:13:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:14:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:15:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:16:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:17:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:18:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:19:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:20:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:21:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:22:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:23:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:24:00,9786.697116073643,4.622029986306656e-05,9786.801714929652,0.10464507630968001,18.41715352567511
2017-01-01 00:25:00,9786.697116073643,4.622029986306656e-05,9786.801714929652,0.10464507630968001,18.41715352567511
2017-01-01 00:26:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:27:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:28:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:29:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:30:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:31:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:32:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:33:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:34:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:35:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:36:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:37:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:38:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:39:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:40:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:41:00,14788.008351490813,4.622069510194088e-05,14788.116002815445,0.10769754532702791,27.828805641772696
2017-01-01 00:42:00,14788.008351490813,4.622069510194088e-05,14788.116002815445,0.10769754532702791,27.828805641772696
2017-01-01 00:43:00,25892.29758125457,9.106676743245721e-05,25895.89535209619,3.597861908387131,48.731822129064184
2017-01-01 00:44:00,11104.321229763767,1.3205780922465832e-05,11104.351011654808,0.029795096821544576,20.896564918920745
2017-01-01 00:45:00,11104.321229763767,1.3205780922465832e-05,11104.351011654808,0.029795096821544576,20.896564918920745
2017-01-01 00:46:00,11104.321229763767,1.3205780922465832e-05,11104.351011654808,0.029795096821544576,20.896564918920745
2017-01-01 00:47:00,11104.321229763767,1.3205780922465832e-05,11104.351011654808,0.029795096821544576,20.896564918920745
2017-01-01 00:48:00,11104.321229763767,1.3205780922465832e-05,11104.351011654808,0.029795096821544576,20.896564918920745
2017-01-01 00:49:00,11104.321229763767,1.3205780922465832e-05,11104.351011654808,0.029795096821544576,20.896564918920745
2017-01-01 00:50:00,11104.321229763767,1.3205780922465832e-05,11104.351011654808,0.029795096821544576,20.896564918920745
2017-01-01 00:51:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:52:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:53:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:54:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 00:55:00,8252.869041420809,1.0271577456057923e-05,8252.89217192792,0.023140778688684804,15.530587682120153
2017-01-01 00:56:00,8252.869041420809,1.0271577456057923e-05,8252.89217192792,0.023140778688684804,15.530587682120153
2017-01-01 00:57:00,8252.869041420809,1.0271577456057923e-05,8252.89217192792,0.023140778688684804,15.530587682120153
2017-01-01 00:58:00,8252.869041420809,1.0271577456057923e-05,8252.89217192792,0.023140778688684804,15.530587682120153
2017-01-01 00:59:00,8252.869041420809,1.0271577456057923e-05,8252.89217192792,0.023140778688684804,15.530587682120153
2017-01-01 01:00:00,8252.869041420809,1.0271577456057923e-05,8252.89217192792,0.023140778688684804,15.530587682120153
2017-01-01 01:01:00,8252.869041420809,1.0271577456057923e-05,8252.89217192792,0.023140778688684804,15.530587682120153
2017-01-01 01:02:00,8252.869041420809,1.0271577456057923e-05,8252.89217192792,0.023140778688684804,15.530587682120153
2017-01-01 01:03:00,8252.869041420809,1.0271577456057923e-05,8252.89217192792,0.023140778688684804,15.530587682120153
2017-01-01 01:04:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:05:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:06:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:07:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:08:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:09:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:10:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:11:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:12:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:13:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:14:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:15:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:16:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:17:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:18:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:19:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:20:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:21:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:22:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:23:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:24:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:25:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:26:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:27:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:28:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:29:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:30:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:31:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:32:00,0.03200000000000002,1.284151856420946e-06,0.03460084557777855,0.0026021297296349513,6.511310882614575e-05
2017-01-01 01:33:00,13127.613820551773,4.62205330000011e-05,13127.720313869202,0.10653953796281712,24.70421364456865
2017-01-01 01:34:00,13127.613820551773,4.62205330000011e-05,13127.720313869202,0.10653953796281712,24.70421364456865
2017-01-01 01:35:00,19014.41589587077,2.3111030031864436e-05,19014.470590254405,0.054717494665965205,35.782110874478555
2017-01-01 01:36:00,19014.41589587077,2.3111030031864436e-05,19014.470590254405,0.054717494665965205,35.782110874478555
2017-01-01 01:37:00,19014.41589587077,2.3111030031864436e-05,19014.470590254405,0.054717494665965205,35.782110874478555
2017-01-01 01:38:00,19014.41589587077,2.3111030031864436e-05,19014.470590254405,0.054717494665965205,35.782110874478555
2017-01-01 01:39:00,33057.377154099086,3624.20277058449,29433.1744784399,9.492530443822034e-05,55.388400511934414
